0.000000000000000000e+00 -1.440173978714903047e+00 -5.507065208182437743e+01 5.111527506648312880e+01 2.176743528065047428e+02 3.078678177310154638e+02 3.114583234696833074e+02
1.000000000000000021e-02 -4.302344038801075854e-02 -3.057638567594771928e+00 2.953853123464206032e+00 1.114030899532549768e+01 1.605425438177956110e+01 1.613028029622981663e+01
2.000000000000000042e-02 -2.604838717427296682e-02 -2.176245724225619682e+00 2.091157035256395069e+00 7.525966088349797189e+00 1.101282681046729728e+01 1.106602097667672524e+01
2.999999999999999889e-02 -2.284456644098885325e-02 -1.847788918165655492e+00 1.772666670065826899e+00 6.245306310924656934e+00 9.183440561327826046e+00 9.229986098728836907e+00
4.000000000000000083e-02 -2.141336113866048121e-02 -1.668352231027120158e+00 1.597041148631006546e+00 5.569586146139110738e+00 8.232512376123956699e+00 8.274947580932453306e+00
5.000000000000000278e-02 -1.974787999896909438e-02 -1.529643105801422820e+00 1.460933246152705367e+00 5.052375117195967213e+00 7.513229756010651350e+00 7.552181161661273734e+00
5.999999999999999778e-02 -1.834752251060764450e-02 -1.416529950350722933e+00 1.350211585196451569e+00 4.642661248921126749e+00 6.944955343386124191e+00 6.981336635544709956e+00
7.000000000000000666e-02 -1.737937971953580629e-02 -1.324774844204184454e+00 1.260453378659444956e+00 4.325059896219425326e+00 6.507132316208861234e+00 6.541622611218848249e+00
8.000000000000000167e-02 -1.669857387521024583e-02 -1.248613622694588976e+00 1.185833949654177877e+00 4.074175040092137046e+00 6.164740255500492871e+00 6.197688736204264970e+00
8.999999999999999667e-02 -1.615305458246944076e-02 -1.182955094353188796e+00 1.121416146400210367e+00 3.868273191863987659e+00 5.886808824242903526e+00 5.918443917150466582e+00
1.000000000000000056e-01 -1.568522132865962301e-02 -1.124525747542888032e+00 1.064058162296963594e+00 3.694027202495209661e+00 5.654155607536604400e+00 5.684675865060532018e+00
1.100000000000000006e-01 -1.528701442944253169e-02 -1.071409199638990506e+00 1.011892607762172380e+00 3.543753334832153712e+00 5.455722300384586276e+00 5.485287013338089324e+00
1.199999999999999956e-01 -1.495179151839251541e-02 -1.022383419641385016e+00 9.637151123032596800e-01 3.412443651477746531e+00 5.284305269743533096e+00 5.313031729367112987e+00
1.300000000000000044e-01 -1.466712608760053875e-02 -9.765697049954658038e-01 9.186649916614312295e-01 3.296422450728668352e+00 5.134608429758464432e+00 5.162586847557823155e+00
1.400000000000000133e-01 -1.442202967594235011e-02 -9.333076042793232441e-01 8.760998040351273275e-01 3.192902217718559754e+00 5.002603311709935774e+00 5.029908067027796470e+00
1.499999999999999944e-01 -1.420932738974575900e-02 -8.921013157247847936e-01 8.355372071659445954e-01 3.099761430737386636e+00 4.885212244572229245e+00 4.911905586781593946e+00
1.600000000000000033e-01 -1.402407992209418058e-02 -8.525780407313936493e-01 7.966137302990315971e-01 3.015362205948508567e+00 4.780050395655082163e+00 4.806184095711699911e+00
1.700000000000000122e-01 -1.386226077294773831e-02 -8.144538595357152522e-01 7.590525574050465130e-01 2.938412650141889682e+00 4.685230930470543065e+00 4.710848307422839554e+00
1.799999999999999933e-01 -1.372043500885358931e-02 -7.775096755986247166e-01 7.226404319702919299e-01 2.867875618825209472e+00 4.599234990134421608e+00 4.624372796325936896e+00
1.900000000000000022e-01 -1.359573781624844394e-02 -7.415751526849831965e-01 6.872118407886016467e-01 2.802907775577103244e+00 4.520824454728857411e+00 4.545514180727361797e+00
2.000000000000000111e-01 -1.348579801268551259e-02 -7.065174000142177002e-01 6.526378375441792556e-01 2.742815805423533870e+00 4.448979325221101178e+00 4.473248107499157022e+00
2.099999999999999922e-01 -1.338862585861846054e-02 -6.722324803322564657e-01 6.188177291294452154e-01 2.687023749062865452e+00 4.382851038531182297e+00 4.406722394404954279e+00
2.200000000000000011e-01 -1.330252514600263267e-02 -6.386389186494639825e-01 5.856727459663221280e-01 2.635048532375512842e+00 4.321727396289595902e+00 4.345221840073311803e+00
2.300000000000000100e-01 -1.322603593840200598e-02 -6.056727594376030144e-01 5.531412139362108515e-01 2.586481520513692178e+00 4.265006013510442173e+00 4.288141551037255361e+00
2.399999999999999911e-01 -1.315789406751144072e-02 -5.732837956123839618e-01 5.211748633112927021e-01 2.540974395544805198e+00 4.212173907287455776e+00 4.234966428112242554e+00
2.500000000000000000e-01 -1.309699887304241819e-02 -5.414326603017826089e-01 4.897359815227089741e-01 2.498228174256935663e+00 4.162791557135833820e+00 4.185255154589099469e+00
2.600000000000000089e-01 -1.304238697927867160e-02 -5.100885592854724759e-01 4.587951944209537891e-01 2.457984569932142094e+00 4.116480305240187043e+00 4.138627544077523090e+00
2.700000000000000178e-01 -1.299321138473209618e-02 -4.792274911600319376e-01 4.283297253248338210e-01 2.420019133881532003e+00 4.072912297918007241e+00 4.094754438982949551e+00
2.800000000000000266e-01 -1.294872481540525894e-02 -4.488308447908677667e-01 3.983220232439696473e-01 2.384135759465940918e+00 4.031802381403450042e+00 4.053349569787339846e+00
2.899999999999999800e-01 -1.290826623519223879e-02 -4.188842899487902893e-01 3.687586780883685966e-01 2.350162238113699953e+00 3.992901515076367591e+00 4.014162938236132128e+00
2.999999999999999889e-01 -1.287124973048379799e-02 -3.893768961851137300e-01 3.396295594388564210e-01 2.317946636268145788e+00 3.955991375465598203e+00 3.976975397041267790e+00
