0.000000000000000000e+00 1.804554505813528442e-02 1.279393891934400118e+00
1.000000000000000021e-02 5.977990113662096094e-04 1.283960058920700975e+00
2.000000000000000042e-02 4.783602953177118478e-04 1.284046295457462072e+00
2.999999999999999889e-02 4.335181099678481198e-04 1.284050481150014633e+00
4.000000000000000083e-02 4.025347988604321969e-04 1.284038227272215282e+00
5.000000000000000278e-02 3.735690999531887657e-04 1.284033080950040873e+00
5.999999999999999778e-02 3.489363496453068425e-04 1.284029308669794256e+00
7.000000000000000666e-02 3.285513373309789653e-04 1.284024986725161854e+00
8.000000000000000167e-02 3.114581694873691520e-04 1.284020208012057296e+00
8.999999999999999667e-02 2.970977057319551529e-04 1.284015863089314369e+00
1.000000000000000056e-01 2.848679440627943649e-04 1.284012670794890232e+00
1.100000000000000006e-01 2.744414099224573578e-04 1.284010055116253435e+00
1.199999999999999956e-01 2.653391228699952809e-04 1.284008239238763727e+00
1.300000000000000044e-01 2.572963356944069080e-04 1.284006901376196108e+00
1.400000000000000133e-01 2.500976841604135581e-04 1.284006094288699940e+00
1.499999999999999944e-01 2.435697079190835002e-04 1.284005721273605349e+00
1.600000000000000033e-01 2.375630491426028446e-04 1.284005766957426520e+00
1.700000000000000122e-01 2.319652450359921403e-04 1.284006163020125157e+00
1.799999999999999933e-01 2.266925232165956094e-04 1.284006868926176326e+00
1.900000000000000022e-01 2.216835337675165940e-04 1.284007840974186188e+00
2.000000000000000111e-01 2.168908184646406445e-04 1.284009041844472510e+00
2.099999999999999922e-01 2.122760291796282894e-04 1.284010437604887978e+00
2.200000000000000011e-01 2.078075193745615445e-04 1.284011999015616023e+00
2.300000000000000100e-01 2.034595049780346665e-04 1.284013701550733355e+00
2.399999999999999911e-01 1.992115133585131703e-04 1.284015525140538738e+00
2.500000000000000000e-01 1.950475707242910195e-04 1.284017453760274652e+00
2.600000000000000089e-01 1.909551766800798855e-04 1.284019474939179339e+00
2.700000000000000178e-01 1.869242935017695340e-04 1.284021579193554308e+00
2.800000000000000266e-01 1.829465156807930093e-04 1.284023759403648546e+00
2.899999999999999800e-01 1.790144512922309250e-04 1.284026010176378296e+00
2.999999999999999889e-01 1.751212654090006371e-04 1.284028327207525688e+00
3.099999999999999978e-01 1.712603095597037273e-04 1.284030706590573834e+00
3.200000000000000067e-01 1.674248088176233384e-04 1.284033144081708322e+00
3.300000000000000155e-01 1.636076711106076997e-04 1.284035634600432907e+00
3.400000000000000244e-01 1.598015040730621505e-04 1.284038172368802577e+00
3.500000000000000333e-01 1.559987599640821898e-04 1.284040751522038448e+00
3.599999999999999867e-01 1.521918362973051497e-04 1.284043366455537738e+00
3.699999999999999956e-01 1.483731195583981588e-04 1.284046011635270101e+00
3.800000000000000044e-01 1.445350737697415067e-04 1.284048681329233554e+00
3.900000000000000133e-01 1.406704048649842775e-04 1.284051369672497778e+00
4.000000000000000222e-01 1.367722591223557993e-04 1.284054071034300692e+00
4.100000000000000311e-01 1.328342910769664265e-04 1.284056780121595187e+00
4.199999999999999845e-01 1.288506061212918441e-04 1.284059491510996853e+00
4.299999999999999933e-01 1.248159256841963050e-04 1.284062199617583833e+00
4.400000000000000022e-01 1.207257392499411219e-04 1.284064899026256423e+00
4.500000000000000111e-01 1.165763094235078290e-04 1.284067584519754224e+00
4.600000000000000200e-01 1.123646973708591901e-04 1.284070250951800052e+00
4.700000000000000289e-01 1.080888041591482329e-04 1.284072893119110992e+00
4.799999999999999822e-01 1.037474253781367484e-04 1.284075505769627590e+00
4.899999999999999911e-01 9.934031544922561352e-05 1.284078083819188087e+00
5.000000000000000000e-01 9.486821711736370677e-05 1.284080622684090844e+00
5.100000000000000089e-01 9.033280120208930786e-05 1.284083118442104654e+00
5.200000000000000178e-01 8.573654016230669583e-05 1.284085567647894610e+00
5.300000000000000266e-01 8.108258170519411223e-05 1.284087967022533361e+00
5.400000000000000355e-01 7.637467334013769982e-05 1.284090313386323290e+00
5.500000000000000444e-01 7.161714761969029119e-05 1.284092603825522705e+00
5.600000000000000533e-01 6.681491527438243594e-05 1.284094835835560167e+00
5.700000000000000622e-01 6.197341186810201297e-05 1.284097007303953930e+00
5.799999999999999600e-01 5.709852746338395235e-05 1.284099116427608545e+00
5.899999999999999689e-01 5.219654352582592249e-05 1.284101161677763336e+00
5.999999999999999778e-01 4.727407838010788677e-05 1.284103141802773962e+00
6.099999999999999867e-01 4.233803352801657205e-05 1.284105055824537045e+00
6.199999999999999956e-01 3.739554693060753721e-05 1.284106903009911038e+00
6.300000000000000044e-01 3.245395138219697717e-05 1.284108682837991955e+00
6.400000000000000133e-01 2.752071149492163471e-05 1.284110394973882574e+00
6.500000000000000222e-01 2.260329621844858750e-05 1.284112039264254213e+00
6.600000000000000311e-01 1.770902711753508108e-05 1.284113615761251381e+00
6.700000000000000400e-01 1.284513385574337363e-05 1.284115124707820410e+00
6.800000000000000488e-01 8.018919421592940466e-06 1.284116566500460133e+00
6.900000000000000577e-01 3.237673360509396581e-06 1.284117941719024270e+00
7.000000000000000666e-01 -1.491464931724362231e-06 1.284119251070065415e+00
7.099999999999999645e-01 -6.161553134237385265e-06 1.284120495309676535e+00
7.199999999999999734e-01 -1.076588551433832475e-05 1.284121675251211236e+00
7.299999999999999822e-01 -1.529802907809796331e-05 1.284122791779542361e+00
7.399999999999999911e-01 -1.975185921705702174e-05 1.284123845838356592e+00
7.500000000000000000e-01 -2.412159753020781672e-05 1.284124838390142687e+00
7.600000000000000089e-01 -2.840184670742373907e-05 1.284125770369938246e+00
7.700000000000000178e-01 -3.258762451670282889e-05 1.284126642655723405e+00
7.800000000000000266e-01 -3.667439245105819090e-05 1.284127456057023942e+00
7.900000000000000355e-01 -4.065807957046030374e-05 1.284128211324760294e+00
8.000000000000000444e-01 -4.453509990751114422e-05 1.284128909161277532e+00
8.100000000000000533e-01 -4.830236646011232260e-05 1.284129550223720884e+00
8.200000000000000622e-01 -5.195730123097597186e-05 1.284130135121575922e+00
8.300000000000000711e-01 -5.549784083148934233e-05 1.284130664411105904e+00
8.399999999999999689e-01 -5.892243773907013260e-05 1.284131138597227162e+00
8.499999999999999778e-01 -6.223005716643470464e-05 1.284131558143008833e+00
8.599999999999999867e-01 -6.542016937033379165e-05 1.284131923482025206e+00
8.699999999999999956e-01 -6.849273893171081706e-05 1.284132235034763925e+00
8.800000000000000044e-01 -7.144821035257042929e-05 1.284132493225112137e+00
8.900000000000000133e-01 -7.428749098602194234e-05 1.284132698498808400e+00
9.000000000000000222e-01 -7.701192990013094875e-05 1.284132851341466708e+00
9.100000000000000311e-01 -7.962329536026491184e-05 1.284132952298409514e+00
9.200000000000000400e-01 -8.212374746725814578e-05 1.284133001993509549e+00
9.300000000000000488e-01 -8.451581071898528474e-05 1.284133001148268782e+00
9.400000000000000577e-01 -8.680234255481478201e-05 1.284132950601807099e+00
9.500000000000000666e-01 -8.898650060722157473e-05 1.284132851327501434e+00
9.599999999999999645e-01 -9.107170947360299085e-05 1.284132704448724516e+00
9.699999999999999734e-01 -9.306162567723763601e-05 1.284132511255630327e+00
9.799999999999999822e-01 -9.496010299923918208e-05 1.284132273216806119e+00
9.899999999999999911e-01 -9.677115836810579186e-05 1.284131991994185817e+00
1.000000000000000000e+00 -9.849893716397384313e-05 1.284131669450258695e+00
1.010000000000000009e+00 -1.001476804954187783e-04 1.284131307656529053e+00
1.020000000000000018e+00 -1.017216922505059795e-04 1.284130908895276590e+00
1.030000000000000027e+00 -1.032253082274697809e-04 1.284130475664564397e+00
1.040000000000000036e+00 -1.046628671092508789e-04 1.284130010679164879e+00
1.050000000000000044e+00 -1.060386819937003677e-04 1.284129516870480714e+00
1.060000000000000053e+00 -1.073570150029318215e-04 1.284128997381579484e+00
1.070000000000000062e+00 -1.086220530705089837e-04 1.284128455556196480e+00
1.080000000000000071e+00 -1.098378866858373826e-04 1.284127894928758673e+00
1.090000000000000080e+00 -1.110084911040143396e-04 1.284127319211472162e+00
1.100000000000000089e+00 -1.121377100094383961e-04 1.284126732283443095e+00
1.110000000000000098e+00 -1.132292411721996794e-04 1.284126138177548171e+00
1.120000000000000107e+00 -1.142866257092117754e-04 1.284125541067204779e+00
1.130000000000000115e+00 -1.153132383563126862e-04 1.284124945251446936e+00
1.140000000000000124e+00 -1.163122805935279391e-04 1.284124355140329854e+00
1.150000000000000133e+00 -1.172867759144102795e-04 1.284123775239281784e+00
1.159999999999999920e+00 -1.182395660054985642e-04 1.284123210133495174e+00
1.169999999999999929e+00 -1.191733100648212362e-04 1.284122664472500563e+00
1.179999999999999938e+00 -1.200904843228350893e-04 1.284122142953926238e+00
1.189999999999999947e+00 -1.209933840766591606e-04 1.284121650308469142e+00
1.199999999999999956e+00 -1.218841265202552648e-04 1.284121191283032593e+00
1.209999999999999964e+00 -1.227646549248478935e-04 1.284120770622318553e+00
1.219999999999999973e+00 -1.236367431034224307e-04 1.284120393049871023e+00
1.229999999999999982e+00 -1.245019988808798717e-04 1.284120063248823662e+00
1.239999999999999991e+00 -1.253618679149387516e-04 1.284119785847817052e+00
1.250000000000000000e+00 -1.262176372063272822e-04 1.284119565409891806e+00
1.260000000000000009e+00 -1.270704404961742195e-04 1.284119406421886378e+00
1.270000000000000018e+00 -1.279212641044774612e-04 1.284119313280638774e+00
1.280000000000000027e+00 -1.287709530441022432e-04 1.284119290276786618e+00
1.290000000000000036e+00 -1.296202153477504782e-04 1.284119341578029427e+00
1.300000000000000044e+00 -1.304696285221451646e-04 1.284119471213994057e+00
1.310000000000000053e+00 -1.313196417742495958e-04 1.284119683061548001e+00
1.320000000000000062e+00 -1.321705823369712096e-04 1.284119980830096708e+00
1.330000000000000071e+00 -1.330226575536747058e-04 1.284120368047059646e+00
1.340000000000000080e+00 -1.338759599218974916e-04 1.284120848042479945e+00
1.350000000000000089e+00 -1.347304704913815376e-04 1.284121423935930650e+00
1.360000000000000098e+00 -1.355860634206368376e-04 1.284122098619602692e+00
1.370000000000000107e+00 -1.364425106694794332e-04 1.284122874746713494e+00
1.380000000000000115e+00 -1.372994868077404007e-04 1.284123754715813970e+00
1.390000000000000124e+00 -1.381565746847723819e-04 1.284124740658962871e+00
1.400000000000000133e+00 -1.390132698662754906e-04 1.284125834428984980e+00
