0.000000000000000000e+00 -9.339877063232988191e-03 8.132145952317647308e-02 -8.725926704838431192e-02 9.577626212597719624e-01 1.292523265471867022e+00 1.294424261906040430e+00
1.000000000000000021e-02 -2.131106995446023912e-04 9.002673331724164729e-02 -9.035673736406565904e-02 9.607427852724824691e-01 1.285410713353741130e+00 1.285716470337861628e+00
2.000000000000000042e-02 -1.926699590027420401e-04 8.980929436189273585e-02 -9.020562011580691986e-02 9.609212490637276671e-01 1.285496702792016999e+00 1.285683323440274251e+00
2.999999999999999889e-02 -1.734864970956736911e-04 8.974629061279700004e-02 -9.014500576446060620e-02 9.609739062368820584e-01 1.285541779014258479e+00 1.285699634827768945e+00
4.000000000000000083e-02 -1.596623552247779547e-04 8.972917423861724584e-02 -9.012365613786643692e-02 9.609899236629976249e-01 1.285544130784650241e+00 1.285710541119750250e+00
5.000000000000000278e-02 -1.521784912219612657e-04 8.971899038750751065e-02 -9.011428424955758576e-02 9.610061833216568816e-01 1.285533626681831576e+00 1.285711448299445170e+00
5.999999999999999778e-02 -1.461940694182806296e-04 8.971440185551902979e-02 -9.010898215262568012e-02 9.610169704540545421e-01 1.285524726025591091e+00 1.285709101523163644e+00
7.000000000000000666e-02 -1.439093867383873344e-04 8.971422645151423680e-02 -9.010621708665150775e-02 9.610202056669816528e-01 1.285519681183721952e+00 1.285707717854570831e+00
8.000000000000000167e-02 -1.445509326886089527e-04 8.971697678590813407e-02 -9.010576931636707365e-02 9.610192703498404709e-01 1.285516889696431075e+00 1.285707495441349879e+00
8.999999999999999667e-02 -1.472591790378027657e-04 8.972107966557699155e-02 -9.010700194448548195e-02 9.610165905768930372e-01 1.285514739130624307e+00 1.285707255522933412e+00
1.000000000000000056e-01 -1.514048133638414234e-04 8.972573354487531350e-02 -9.010942940814435642e-02 9.610130675803021383e-01 1.285512859302589739e+00 1.285706607323110262e+00
1.100000000000000006e-01 -1.553082971326195862e-04 8.973040072447073523e-02 -9.011259032132178104e-02 9.610090952292011934e-01 1.285511217680257667e+00 1.285705755016550933e+00
1.199999999999999956e-01 -1.610531635402925594e-04 8.973487342176178494e-02 -9.011630661693917355e-02 9.610045268202775937e-01 1.285509937520393997e+00 1.285704720082463615e+00
1.300000000000000044e-01 -1.653968238751810224e-04 8.973892529398931617e-02 -9.012027823407575688e-02 9.610002315585428612e-01 1.285508753660033809e+00 1.285703651497344113e+00
1.400000000000000133e-01 -1.718069197719107220e-04 8.974263161238925368e-02 -9.012449496594518439e-02 9.609954187413441984e-01 1.285507785734368857e+00 1.285702537508130794e+00
1.499999999999999944e-01 -1.759136281945902129e-04 8.974575999626686895e-02 -9.012873911450670905e-02 9.609913970061091382e-01 1.285506745035889686e+00 1.285701358012134365e+00
1.600000000000000033e-01 -1.823781792335809606e-04 8.974853592234324773e-02 -9.013311805296003731e-02 9.609867850163863467e-01 1.285505840489739038e+00 1.285700168990924430e+00
1.700000000000000122e-01 -1.861324590263442917e-04 8.975070600774166796e-02 -9.013738940628422680e-02 9.609831532953347910e-01 1.285504782226414733e+00 1.285698923717751185e+00
1.799999999999999933e-01 -1.921311897162693674e-04 8.975257998082919464e-02 -9.014172150622144775e-02 9.609789558463496251e-01 1.285503820248009355e+00 1.285697712093474943e+00
1.900000000000000022e-01 -1.955303775847923916e-04 8.975391163540885620e-02 -9.014587178515433286e-02 9.609757032570519497e-01 1.285502698091982587e+00 1.285696460669009999e+00
2.000000000000000111e-01 -2.008862461297903506e-04 8.975503004022354625e-02 -9.015004064623353963e-02 9.609719658567740241e-01 1.285501656740746679e+00 1.285695290519823564e+00
2.099999999999999922e-01 -2.038696905077696923e-04 8.975570747443714636e-02 -9.015398967785845374e-02 9.609690856825531258e-01 1.285500483816769401e+00 1.285694097347666487e+00
2.200000000000000011e-01 -2.085690663875547704e-04 8.975625384198156198e-02 -9.015793829890474120e-02 9.609657764395664881e-01 1.285499391885600584e+00 1.285693024630833126e+00
2.300000000000000100e-01 -2.111075621207634937e-04 8.975646161094154307e-02 -9.016164826881084560e-02 9.609632429281277366e-01 1.285498200648092837e+00 1.285691943174938512e+00
2.399999999999999911e-01 -2.151835802231381748e-04 8.975660419982707527e-02 -9.016534675235499119e-02 9.609603093640308735e-01 1.285497095782909049e+00 1.285691003111316899e+00
2.500000000000000000e-01 -2.172887043783811945e-04 8.975649489623716004e-02 -9.016880366812848879e-02 9.609580815912588392e-01 1.285495917739400751e+00 1.285690066817809285e+00
2.600000000000000089e-01 -2.207944243726410731e-04 8.975636704380067499e-02 -9.017223983138879240e-02 9.609554698594174882e-01 1.285494832998038461e+00 1.285689273979359282e+00
2.700000000000000178e-01 -2.225003785516440388e-04 8.975605342016586274e-02 -9.017544528398416248e-02 9.609535026453308593e-01 1.285493694180395385e+00 1.285688495528025443e+00
2.800000000000000266e-01 -2.254993010112692317e-04 8.975575287074892550e-02 -9.017862055941300303e-02 9.609511631784590779e-01 1.285492655077423496e+00 1.285687847286219210e+00
2.899999999999999800e-01 -2.268491238466549596e-04 8.975531354281020280e-02 -9.018158386407172655e-02 9.609494130052096406e-01 1.285491574428543338e+00 1.285687220970230582e+00
2.999999999999999889e-01 -2.294082885652947974e-04 8.975490850117769093e-02 -9.018450612786479970e-02 9.609473019110449377e-01 1.285490597892345210e+00 1.285686701824334977e+00
3.099999999999999978e-01 -2.304460053608338292e-04 8.975439623495932995e-02 -9.018723684091274617e-02 9.609457296182115638e-01 1.285489587144596380e+00 1.285686208793354046e+00
3.200000000000000067e-01 -2.326299082714780597e-04 8.975393198674391781e-02 -9.018991431975532935e-02 9.609438092139426235e-01 1.285488682894237344e+00 1.285685796548388327e+00
3.300000000000000155e-01 -2.333970719613850269e-04 8.975338070627941756e-02 -9.019241876261412105e-02 9.609423810368813434e-01 1.285487748556374488e+00 1.285685411802321987e+00
3.400000000000000244e-01 -2.352635857458329005e-04 8.975288547984275334e-02 -9.019485783677444468e-02 9.609406197878745948e-01 1.285486921650342840e+00 1.285685083393134143e+00
3.500000000000000333e-01 -2.357984875619530314e-04 8.975231559289101324e-02 -9.019713934616033213e-02 9.609393075402365980e-01 1.285486067122577181e+00 1.285684781317072201e+00
3.599999999999999867e-01 -2.373972971070783915e-04 8.975180552109195131e-02 -9.019934508045261701e-02 9.609376794585655635e-01 1.285485319828428397e+00 1.285684515833955821e+00
3.699999999999999956e-01 -2.377351299162968907e-04 8.975122794550945138e-02 -9.020140578583572821e-02 9.609364604247233599e-01 1.285484546640101033e+00 1.285684272905261549e+00
3.800000000000000044e-01 -2.391080962731360849e-04 8.975071123013579621e-02 -9.020338321820643712e-02 9.609349442756686122e-01 1.285483879549255803e+00 1.285684052195007476e+00
3.900000000000000133e-01 -2.392810739367450879e-04 8.975013074096364896e-02 -9.020522571413550073e-02 9.609338009795022062e-01 1.285483188086415929e+00 1.285683847866417651e+00
4.000000000000000222e-01 -2.404634462338601163e-04 8.974961112107750216e-02 -9.020698075905825286e-02 9.609323795792642509e-01 1.285482600885127891e+00 1.285683656213314485e+00
4.100000000000000311e-01 -2.405007791072591948e-04 8.974902926813776993e-02 -9.020860898412787210e-02 9.609312993045076023e-01 1.285481990833312604e+00 1.285683472977085628e+00
