0.000000000000000000e+00 3.475431305348944400e-02 1.305409998793716664e+00
1.000000000000000021e-02 1.259240083696183676e-03 1.273097631314409783e+00
2.000000000000000042e-02 8.068876359226817563e-04 1.272709050600610015e+00
2.999999999999999889e-02 6.271886859004760506e-04 1.272579284150879619e+00
4.000000000000000083e-02 5.298268127399696770e-04 1.272425641402461505e+00
5.000000000000000278e-02 4.926745226109252584e-04 1.272362111779850480e+00
5.999999999999999778e-02 4.670985075420630572e-04 1.272314903188993318e+00
7.000000000000000666e-02 4.471446294232461760e-04 1.272285333916396199e+00
8.000000000000000167e-02 4.328121905207704678e-04 1.272266960367862687e+00
8.999999999999999667e-02 4.232426213135187520e-04 1.272255573546678287e+00
1.000000000000000056e-01 4.169892434620903199e-04 1.272251097853687618e+00
1.100000000000000006e-01 4.128685385559049958e-04 1.272250130649578148e+00
1.199999999999999956e-01 4.102611247216170209e-04 1.272251154046880162e+00
1.300000000000000044e-01 4.088439753883454930e-04 1.272253395160017897e+00
1.400000000000000133e-01 4.084714442123549283e-04 1.272256119598650148e+00
1.499999999999999944e-01 4.090482769613101866e-04 1.272258842456092776e+00
1.600000000000000033e-01 4.104849266745036473e-04 1.272261288378162103e+00
1.700000000000000122e-01 4.126842377532025097e-04 1.272263283867339112e+00
1.799999999999999933e-01 4.155305026092570575e-04 1.272264731419345374e+00
1.900000000000000022e-01 4.188838709119624415e-04 1.272265591425241427e+00
2.000000000000000111e-01 4.226263441590161207e-04 1.272265870760614703e+00
2.099999999999999922e-01 4.264521558407508017e-04 1.272265549609886470e+00
2.200000000000000011e-01 4.302862992062450598e-04 1.272264696927088767e+00
2.300000000000000100e-01 4.339226666210671546e-04 1.272263302814240493e+00
2.399999999999999911e-01 4.371593539728158007e-04 1.272261422190589908e+00
2.500000000000000000e-01 4.398633338084656508e-04 1.272259082665132102e+00
2.600000000000000089e-01 4.419103452693029510e-04 1.272256316151384237e+00
2.700000000000000178e-01 4.432074994694945591e-04 1.272253157734145601e+00
2.800000000000000266e-01 4.437028249856533879e-04 1.272249641846868506e+00
2.899999999999999800e-01 4.433808250941251305e-04 1.272245804078205422e+00
2.999999999999999889e-01 4.422597879209788641e-04 1.272241681731887786e+00
3.099999999999999978e-01 4.403886852971106158e-04 1.272237313600483422e+00
3.200000000000000067e-01 4.378415437033267299e-04 1.272232739769429077e+00
3.300000000000000155e-01 4.347108010986089344e-04 1.272228001334611225e+00
3.400000000000000244e-01 4.311004869550494334e-04 1.272223139931470071e+00
3.500000000000000333e-01 4.271194354230900547e-04 1.272218197154863173e+00
3.599999999999999867e-01 4.228749348715865608e-04 1.272213213964583423e+00
3.699999999999999956e-01 4.184672049382942571e-04 1.272208230114175498e+00
3.800000000000000044e-01 4.139849336113887723e-04 1.272203283630724657e+00
3.900000000000000133e-01 4.095020092422796409e-04 1.272198410378003519e+00
4.000000000000000222e-01 4.050755042631637437e-04 1.272193643719921052e+00
4.100000000000000311e-01 4.007448822698211899e-04 1.272189014287865350e+00
4.199999999999999845e-01 3.965323285084199068e-04 1.272184549848303092e+00
4.299999999999999933e-01 3.924440510515436742e-04 1.272180275260898830e+00
4.400000000000000022e-01 3.884723627267661072e-04 1.272176212512651894e+00
4.500000000000000111e-01 3.845983324996526953e-04 1.272172380811368964e+00
4.600000000000000200e-01 3.807947890557827897e-04 1.272168796721371065e+00
4.700000000000000289e-01 3.770294668792584236e-04 1.272165474325825274e+00
4.799999999999999822e-01 3.732681031933804405e-04 1.272162425401683672e+00
4.899999999999999911e-01 3.694773209039770023e-04 1.272159659596346915e+00
5.000000000000000000e-01 3.656271645922914981e-04 1.272157184598079915e+00
5.100000000000000089e-01 3.616931923920985170e-04 1.272155006294995117e+00
5.200000000000000178e-01 3.576580615696212107e-04 1.272153128920357368e+00
5.300000000000000266e-01 3.535125811429673526e-04 1.272151555183969052e+00
5.400000000000000355e-01 3.492562350985717323e-04 1.272150286391329876e+00
5.500000000000000444e-01 3.448972077796930158e-04 1.272149322553004502e+00
5.600000000000000533e-01 3.404519638283698413e-04 1.272148662487758930e+00
5.700000000000000622e-01 3.359444521856547183e-04 1.272148303922473245e+00
5.799999999999999600e-01 3.314050131353052375e-04 1.272148243591839645e+00
5.899999999999999689e-01 3.268690732350365558e-04 1.272148477339886785e+00
5.999999999999999778e-01 3.223757124799220275e-04 1.272149000224632953e+00
6.099999999999999867e-01 3.179661842175052211e-04 1.272149806625982205e+00
6.199999999999999956e-01 3.136824605446952852e-04 1.272150890356055664e+00
6.300000000000000044e-01 3.095658657981115169e-04 1.272152244770314189e+00
6.400000000000000133e-01 3.056558489232530373e-04 1.272153862876915564e+00
6.500000000000000222e-01 3.019889325744651298e-04 1.272155737441663881e+00
6.600000000000000311e-01 2.985978641691366953e-04 1.272157861085000174e+00
6.700000000000000400e-01 2.955109812294298699e-04 1.272160226368468594e+00
6.800000000000000488e-01 2.927517929619538606e-04 1.272162825867348523e+00
6.900000000000000577e-01 2.903387689338066124e-04 1.272165652227524202e+00
7.000000000000000666e-01 2.882853190884770989e-04 1.272168698204898529e+00
7.099999999999999645e-01 2.865999416877818007e-04 1.272171956686689587e+00
7.199999999999999734e-01 2.852865126552195374e-04 1.272175420694870773e+00
7.299999999999999822e-01 2.843446866017396157e-04 1.272179083372465547e+00
7.399999999999999911e-01 2.837703792440415818e-04 1.272182937955265380e+00
7.500000000000000000e-01 2.835563016946041071e-04 1.272186977730572099e+00
7.600000000000000089e-01 2.836925188437200429e-04 1.272191195986960954e+00
7.700000000000000178e-01 2.841670071200008696e-04 1.272195585957761388e+00
7.800000000000000266e-01 2.849661902327438323e-04 1.272200140762237197e+00
7.900000000000000355e-01 2.860754358905426287e-04 1.272204853347861597e+00
8.000000000000000444e-01 2.874795002313634829e-04 1.272209716437052052e+00
8.100000000000000533e-01 2.891629111897997539e-04 1.272214722481369575e+00
8.200000000000000622e-01 2.911102858927927528e-04 1.272219863625628999e+00
8.300000000000000711e-01 2.933065805700019180e-04 1.272225131683978550e+00
8.399999999999999689e-01 2.957372748321474010e-04 1.272230518129061183e+00
8.499999999999999778e-01 2.983884944210979384e-04 1.272236014095081691e+00
8.599999999999999867e-01 3.012470788504306718e-04 1.272241610394492684e+00
8.699999999999999956e-01 3.043006013499771623e-04 1.272247297547942635e+00
8.800000000000000044e-01 3.075373497220812435e-04 1.272253065826029150e+00
8.900000000000000133e-01 3.109462768414728018e-04 1.272258905301250520e+00
9.000000000000000222e-01 3.145169293784777498e-04 1.272264805908152274e+00
9.100000000000000311e-01 3.182393630764834835e-04 1.272270757509413208e+00
9.200000000000000400e-01 3.221040516856732427e-04 1.272276749965199683e+00
9.300000000000000488e-01 3.261017963433199274e-04 1.272282773203750494e+00
9.400000000000000577e-01 3.302236400651581416e-04 1.272288817290506469e+00
9.500000000000000666e-01 3.344607920377495880e-04 1.272294872493862528e+00
9.599999999999999645e-01 3.388045639237946549e-04 1.272300929345546283e+00
9.699999999999999734e-01 3.432463204455227235e-04 1.272306978694224044e+00
9.799999999999999822e-01 3.477774444065606652e-04 1.272313011750985989e+00
