1.000000000000000021e-02 2.343856123975317229e-01 1.467117708997845549e+00 0.000000000000000000e+00
2.000000000000000042e-02 2.368783636499075529e-01 1.467262019664957728e+00 0.000000000000000000e+00
2.999999999999999889e-02 2.406147188345069965e-01 1.467516318924871221e+00 0.000000000000000000e+00
4.000000000000000083e-02 2.433766061152312643e-01 1.467704180168813544e+00 0.000000000000000000e+00
5.000000000000000278e-02 2.461074103206454255e-01 1.467877965687810482e+00 0.000000000000000000e+00
5.999999999999999778e-02 2.488088331723315727e-01 1.468069545653088337e+00 0.000000000000000000e+00
7.000000000000000666e-02 2.514765205763306866e-01 1.468260426766167859e+00 0.000000000000000000e+00
8.000000000000000167e-02 2.541124096137483690e-01 1.468455089261277990e+00 0.000000000000000000e+00
8.999999999999999667e-02 2.567164095238155253e-01 1.468653448871328759e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.592881305753264587e-01 1.468855108212382854e+00 0.000000000000000000e+00
1.100000000000000006e-01 2.618272485186539100e-01 1.469060055632265716e+00 0.000000000000000000e+00
1.199999999999999956e-01 2.643334393168592089e-01 1.469268196333744836e+00 0.000000000000000000e+00
1.300000000000000044e-01 2.668063925686628424e-01 1.469479444733782891e+00 0.000000000000000000e+00
1.400000000000000133e-01 2.692457998375196726e-01 1.469693713868910123e+00 0.000000000000000000e+00
1.499999999999999944e-01 2.716513517416987988e-01 1.469910914506020516e+00 0.000000000000000000e+00
1.600000000000000033e-01 2.740227391730633011e-01 1.470130955524780569e+00 0.000000000000000000e+00
1.700000000000000122e-01 2.763596549668947966e-01 1.470353744161495557e+00 0.000000000000000000e+00
1.799999999999999933e-01 2.786617949475936329e-01 1.470579186134501670e+00 0.000000000000000000e+00
1.900000000000000022e-01 2.809288584695996960e-01 1.470807185723489230e+00 0.000000000000000000e+00
2.000000000000000111e-01 2.831605487352824579e-01 1.471037645828472407e+00 0.000000000000000000e+00
2.099999999999999922e-01 2.853565730355417385e-01 1.471270468023457623e+00 0.000000000000000000e+00
2.200000000000000011e-01 2.875166429522194589e-01 1.471505552612253354e+00 0.000000000000000000e+00
2.300000000000000100e-01 2.896404745278545745e-01 1.471742798682776909e+00 0.000000000000000000e+00
2.399999999999999911e-01 2.917277884051240888e-01 1.471982104162252059e+00 0.000000000000000000e+00
2.500000000000000000e-01 2.937783099442256574e-01 1.472223365870692469e+00 0.000000000000000000e+00
2.600000000000000089e-01 2.957917693230175393e-01 1.472466479575247567e+00 0.000000000000000000e+00
2.700000000000000178e-01 2.977679016239362930e-01 1.472711340043313166e+00 0.000000000000000000e+00
2.800000000000000266e-01 2.997064469121582531e-01 1.472957841097561671e+00 0.000000000000000000e+00
2.899999999999999800e-01 3.016071503045575364e-01 1.473205875667897624e+00 0.000000000000000000e+00
2.999999999999999889e-01 3.034697620332314494e-01 1.473455335847717818e+00 0.000000000000000000e+00
3.099999999999999978e-01 3.052940375026644282e-01 1.473706112946981506e+00 0.000000000000000000e+00
3.200000000000000067e-01 3.070797373430624866e-01 1.473958097546981705e+00 0.000000000000000000e+00
3.300000000000000155e-01 3.088266274594257399e-01 1.474211179555551032e+00 0.000000000000000000e+00
3.400000000000000244e-01 3.105344790773747476e-01 1.474465248262193828e+00 0.000000000000000000e+00
3.500000000000000333e-01 3.122030687857220155e-01 1.474720192393309759e+00 0.000000000000000000e+00
3.599999999999999867e-01 3.138321785771089334e-01 1.474975900167760479e+00 0.000000000000000000e+00
3.699999999999999956e-01 3.154215958846713908e-01 1.475232259352929898e+00 0.000000000000000000e+00
3.800000000000000044e-01 3.169711136183970268e-01 1.475489157320819533e+00 0.000000000000000000e+00
3.900000000000000133e-01 3.184805301981956105e-01 1.475746481103793029e+00 0.000000000000000000e+00
4.000000000000000222e-01 3.199496495842477639e-01 1.476004117452016207e+00 0.000000000000000000e+00
4.100000000000000311e-01 3.213782813084069545e-01 1.476261952888566764e+00 0.000000000000000000e+00
4.199999999999999845e-01 3.227662404992688860e-01 1.476519873767502045e+00 0.000000000000000000e+00
4.299999999999999933e-01 3.241133479109092885e-01 1.476777766329464781e+00 0.000000000000000000e+00
4.400000000000000022e-01 3.254194299446447891e-01 1.477035516759661382e+00 0.000000000000000000e+00
4.500000000000000111e-01 3.266843186733096593e-01 1.477293011243288046e+00 0.000000000000000000e+00
4.600000000000000200e-01 3.279078518613705029e-01 1.477550136023712435e+00 0.000000000000000000e+00
4.700000000000000289e-01 3.290898729849982551e-01 1.477806777458706033e+00 0.000000000000000000e+00
4.799999999999999822e-01 3.302302312492660374e-01 1.478062822077058414e+00 0.000000000000000000e+00
4.899999999999999911e-01 3.313287816052983836e-01 1.478318156635843428e+00 0.000000000000000000e+00
5.000000000000000000e-01 3.323853847643306048e-01 1.478572668176634686e+00 0.000000000000000000e+00
5.100000000000000089e-01 3.333999072117208029e-01 1.478826244082290353e+00 0.000000000000000000e+00
5.200000000000000178e-01 3.343722212185760712e-01 1.479078772132816688e+00 0.000000000000000000e+00
5.300000000000000266e-01 3.353022048517834697e-01 1.479330140562361562e+00 0.000000000000000000e+00
5.400000000000000355e-01 3.361897419837342471e-01 1.479580238114404089e+00 0.000000000000000000e+00
5.500000000000000444e-01 3.370347222990372482e-01 1.479828954098110216e+00 0.000000000000000000e+00
5.600000000000000533e-01 3.378370413013099816e-01 1.480076178442972346e+00 0.000000000000000000e+00
5.700000000000000622e-01 3.385966003171004268e-01 1.480321801755130284e+00 0.000000000000000000e+00
5.799999999999999600e-01 3.393133065000403237e-01 1.480565715371266577e+00 0.000000000000000000e+00
5.899999999999999689e-01 3.399870728319566715e-01 1.480807811413597186e+00 0.000000000000000000e+00
5.999999999999999778e-01 3.406178181243079139e-01 1.481047982844277300e+00 0.000000000000000000e+00
6.099999999999999867e-01 3.412054670165423076e-01 1.481286123518329445e+00 0.000000000000000000e+00
6.199999999999999956e-01 3.417499499748811731e-01 1.481522128237942049e+00 0.000000000000000000e+00
6.300000000000000044e-01 3.422512032887845002e-01 1.481755892804832220e+00 0.000000000000000000e+00
6.400000000000000133e-01 3.427091690663402468e-01 1.481987314072789941e+00 0.000000000000000000e+00
6.500000000000000222e-01 3.431237952283556769e-01 1.482216290000041958e+00 0.000000000000000000e+00
6.600000000000000311e-01 3.434950355023356217e-01 1.482442719699712974e+00 0.000000000000000000e+00
6.700000000000000400e-01 3.438228494133525048e-01 1.482666503491685717e+00 0.000000000000000000e+00
6.800000000000000488e-01 3.441072022754210757e-01 1.482887542952522342e+00 0.000000000000000000e+00
6.900000000000000577e-01 3.443480651815287730e-01 1.483105740964998143e+00 0.000000000000000000e+00
7.000000000000000666e-01 3.445454149913341202e-01 1.483321001767454073e+00 0.000000000000000000e+00
7.099999999999999645e-01 3.446992343199355435e-01 1.483533231001926689e+00 0.000000000000000000e+00
7.199999999999999734e-01 3.448095115233350549e-01 1.483742335762544995e+00 0.000000000000000000e+00
7.299999999999999822e-01 3.448762406848294715e-01 1.483948224641648883e+00 0.000000000000000000e+00
7.399999999999999911e-01 3.448994215988324119e-01 1.484150807776835723e+00 0.000000000000000000e+00
7.500000000000000000e-01 3.448790597550002168e-01 1.484349996896691337e+00 0.000000000000000000e+00
7.600000000000000089e-01 3.448151663203468664e-01 1.484545705364704427e+00 0.000000000000000000e+00
7.700000000000000178e-01 3.447077581210566399e-01 1.484737848224423340e+00 0.000000000000000000e+00
7.800000000000000266e-01 3.445568576230826907e-01 1.484926342242062436e+00 0.000000000000000000e+00
7.900000000000000355e-01 3.443624929117529709e-01 1.485111105948761612e+00 0.000000000000000000e+00
8.000000000000000444e-01 3.441246976704071536e-01 1.485292059682901344e+00 0.000000000000000000e+00
8.100000000000000533e-01 3.438435111587596071e-01 1.485469125629688136e+00 0.000000000000000000e+00
8.200000000000000622e-01 3.435189781890086169e-01 1.485642227862216780e+00 0.000000000000000000e+00
8.300000000000000711e-01 3.431511491023876426e-01 1.485811292378782511e+00 0.000000000000000000e+00
8.399999999999999689e-01 3.427400797444167257e-01 1.485976247142203777e+00 0.000000000000000000e+00
8.499999999999999778e-01 3.422858314388761980e-01 1.486137022116353013e+00 0.000000000000000000e+00
8.599999999999999867e-01 3.417884709614447680e-01 1.486293549300892192e+00 0.000000000000000000e+00
8.699999999999999956e-01 3.412480705128118075e-01 1.486445762768746848e+00 0.000000000000000000e+00
8.800000000000000044e-01 3.406647076901140880e-01 1.486593598697647289e+00 0.000000000000000000e+00
8.900000000000000133e-01 3.400384654588217148e-01 1.486736995404048578e+00 0.000000000000000000e+00
9.000000000000000222e-01 3.393694321233615141e-01 1.486875893375709357e+00 0.000000000000000000e+00
9.100000000000000311e-01 3.386577012970444223e-01 1.487010235301140737e+00 0.000000000000000000e+00
9.200000000000000400e-01 3.379033718717073809e-01 1.487139966100024635e+00 0.000000000000000000e+00
9.300000000000000488e-01 3.371065479874396642e-01 1.487265032952152621e+00 0.000000000000000000e+00
9.400000000000000577e-01 3.362673390000982532e-01 1.487385385324343279e+00 0.000000000000000000e+00
9.500000000000000666e-01 3.353858594509149249e-01 1.487500974997106873e+00 0.000000000000000000e+00
9.599999999999999645e-01 3.344622290336424775e-01 1.487611756090010173e+00 0.000000000000000000e+00
9.699999999999999734e-01 3.334965725621472088e-01 1.487717685085511388e+00 0.000000000000000000e+00
9.799999999999999822e-01 3.324890199382760647e-01 1.487818720852389864e+00 0.000000000000000000e+00
9.899999999999999911e-01 3.314397061186646343e-01 1.487914824666643820e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.303487710814761447e-01 1.488005960233252267e+00 0.000000000000000000e+00
1.010000000000000009e+00 3.292163597932269425e-01 1.488092093704531216e+00 0.000000000000000000e+00
1.020000000000000018e+00 3.280426221752048010e-01 1.488173193698688612e+00 0.000000000000000000e+00
1.030000000000000027e+00 3.268277130696403687e-01 1.488249231317318122e+00 0.000000000000000000e+00
1.040000000000000036e+00 3.255717922058141700e-01 1.488320180159826034e+00 0.000000000000000000e+00
1.050000000000000044e+00 3.242750241660197763e-01 1.488386016339448226e+00 0.000000000000000000e+00
1.060000000000000053e+00 3.229375783506883701e-01 1.488446718495422871e+00 0.000000000000000000e+00
1.070000000000000062e+00 3.215596289448789391e-01 1.488502267805471124e+00 0.000000000000000000e+00
1.080000000000000071e+00 3.201413548825736144e-01 1.488552647996303824e+00 0.000000000000000000e+00
1.090000000000000080e+00 3.186829398124335633e-01 1.488597845353760052e+00 0.000000000000000000e+00
1.100000000000000089e+00 3.171845720627423648e-01 1.488637848729746027e+00 0.000000000000000000e+00
1.110000000000000098e+00 3.156464446059755180e-01 1.488672649550727201e+00 0.000000000000000000e+00
1.120000000000000107e+00 3.140687550238245862e-01 1.488702241822438710e+00 0.000000000000000000e+00
1.130000000000000115e+00 3.124517054720284959e-01 1.488726622134088684e+00 0.000000000000000000e+00
1.140000000000000124e+00 3.107955026442852375e-01 1.488745789662996977e+00 0.000000000000000000e+00
1.150000000000000133e+00 3.091003577372028466e-01 1.488759746174248999e+00 0.000000000000000000e+00
1.159999999999999920e+00 3.073664864152921838e-01 1.488768496023427090e+00 0.000000000000000000e+00
1.169999999999999929e+00 3.055941087743159756e-01 1.488772046154457795e+00 0.000000000000000000e+00
1.179999999999999938e+00 3.037834493067474995e-01 1.488770406098079091e+00 0.000000000000000000e+00
1.189999999999999947e+00 3.019347368660874054e-01 1.488763587968976454e+00 0.000000000000000000e+00
1.199999999999999956e+00 3.000482046312389350e-01 1.488751606460768429e+00 0.000000000000000000e+00
1.209999999999999964e+00 2.981240900716201070e-01 1.488734478840346709e+00 0.000000000000000000e+00
1.219999999999999973e+00 2.961626349116907031e-01 1.488712224940782702e+00 0.000000000000000000e+00
1.229999999999999982e+00 2.941640850957943920e-01 1.488684867153067470e+00 0.000000000000000000e+00
1.239999999999999991e+00 2.921286907535917132e-01 1.488652430416224970e+00 0.000000000000000000e+00
1.250000000000000000e+00 2.900567061644918621e-01 1.488614942206927916e+00 0.000000000000000000e+00
1.260000000000000009e+00 2.879483897234583201e-01 1.488572432526442668e+00 0.000000000000000000e+00
1.270000000000000018e+00 2.858040039060963378e-01 1.488524933888192514e+00 0.000000000000000000e+00
1.280000000000000027e+00 2.836238152336643670e-01 1.488472481301919670e+00 0.000000000000000000e+00
1.290000000000000036e+00 2.814080942395313922e-01 1.488415112258875572e+00 0.000000000000000000e+00
1.300000000000000044e+00 2.791571154335996674e-01 1.488352866713401834e+00 0.000000000000000000e+00
1.310000000000000053e+00 2.768711572689812050e-01 1.488285787065319443e+00 0.000000000000000000e+00
1.320000000000000062e+00 2.745505021071238949e-01 1.488213918139287273e+00 0.000000000000000000e+00
1.330000000000000071e+00 2.721954361841694703e-01 1.488137307164913548e+00 0.000000000000000000e+00
1.340000000000000080e+00 2.698062495768486779e-01 1.488056003752866507e+00 0.000000000000000000e+00
1.350000000000000089e+00 2.673832361683774472e-01 1.487970059872782080e+00 0.000000000000000000e+00
1.360000000000000098e+00 2.649266936154292540e-01 1.487879529827634384e+00 0.000000000000000000e+00
1.370000000000000107e+00 2.624369233138695301e-01 1.487784470228109335e+00 0.000000000000000000e+00
1.380000000000000115e+00 2.599142303660275655e-01 1.487684939964852182e+00 0.000000000000000000e+00
1.390000000000000124e+00 2.573589235471093195e-01 1.487581000180669077e+00 0.000000000000000000e+00
1.400000000000000133e+00 2.547713152728056096e-01 1.487472714240188010e+00 0.000000000000000000e+00
1.409999999999999920e+00 2.521517215655524335e-01 1.487360147699522850e+00 0.000000000000000000e+00
1.419999999999999929e+00 2.495004620234002324e-01 1.487243368273812205e+00 0.000000000000000000e+00
1.429999999999999938e+00 2.468178597862757673e-01 1.487122445804140103e+00 0.000000000000000000e+00
1.439999999999999947e+00 2.441042415047930125e-01 1.486997452223283611e+00 0.000000000000000000e+00
1.449999999999999956e+00 2.413599373075253074e-01 1.486868461520209683e+00 0.000000000000000000e+00
1.459999999999999964e+00 2.385852807700429290e-01 1.486735549703527948e+00 0.000000000000000000e+00
1.469999999999999973e+00 2.357806088819097423e-01 1.486598794763365872e+00 0.000000000000000000e+00
1.479999999999999982e+00 2.329462620163481323e-01 1.486458276634337050e+00 0.000000000000000000e+00
1.489999999999999991e+00 2.300825838974655257e-01 1.486314077153725988e+00 0.000000000000000000e+00
1.500000000000000000e+00 2.271899215694213325e-01 1.486166280023065722e+00 0.000000000000000000e+00
1.510000000000000009e+00 2.242686253645414796e-01 1.486014970765833887e+00 0.000000000000000000e+00
1.520000000000000018e+00 2.213190488716167414e-01 1.485860236685313973e+00 0.000000000000000000e+00
1.530000000000000027e+00 2.183415489046021396e-01 1.485702166822287618e+00 0.000000000000000000e+00
1.540000000000000036e+00 2.153364854707748854e-01 1.485540851911306914e+00 0.000000000000000000e+00
1.550000000000000044e+00 2.123042217395115228e-01 1.485376384335847622e+00 0.000000000000000000e+00
1.560000000000000053e+00 2.092451240107866262e-01 1.485208858084867245e+00 0.000000000000000000e+00
1.570000000000000062e+00 2.061595616843697187e-01 1.485038368706096845e+00 0.000000000000000000e+00
1.580000000000000071e+00 2.030479072286215381e-01 1.484865013260066702e+00 0.000000000000000000e+00
1.590000000000000080e+00 1.999105361509519729e-01 1.484688890274233675e+00 0.000000000000000000e+00
1.600000000000000089e+00 1.967478269675747293e-01 1.484510099693741481e+00 0.000000000000000000e+00
1.610000000000000098e+00 1.935601611743438810e-01 1.484328742833654013e+00 0.000000000000000000e+00
1.620000000000000107e+00 1.903479232187051395e-01 1.484144922329452276e+00 0.000000000000000000e+00
1.630000000000000115e+00 1.871115004716040475e-01 1.483958742085098148e+00 0.000000000000000000e+00
1.640000000000000124e+00 1.838512831994318086e-01 1.483770307222175067e+00 0.000000000000000000e+00
1.650000000000000133e+00 1.805676645378337664e-01 1.483579724025614555e+00 0.000000000000000000e+00
1.660000000000000142e+00 1.772610404632706804e-01 1.483387099890233873e+00 0.000000000000000000e+00
1.669999999999999929e+00 1.739318097670285168e-01 1.483192543263651908e+00 0.000000000000000000e+00
1.679999999999999938e+00 1.705803740253513112e-01 1.482996163591278949e+00 0.000000000000000000e+00
1.689999999999999947e+00 1.672071375724071274e-01 1.482798071257907413e+00 0.000000000000000000e+00
1.699999999999999956e+00 1.638125074698356942e-01 1.482598377529879219e+00 0.000000000000000000e+00
1.709999999999999964e+00 1.603968934757872278e-01 1.482397194496416937e+00 0.000000000000000000e+00
1.719999999999999973e+00 1.569607080139399924e-01 1.482194635010842365e+00 0.000000000000000000e+00
1.729999999999999982e+00 1.535043661401327697e-01 1.481990812630869625e+00 0.000000000000000000e+00
1.739999999999999991e+00 1.500282855091296386e-01 1.481785841559809525e+00 0.000000000000000000e+00
1.750000000000000000e+00 1.465328863399149029e-01 1.481579836586633503e+00 0.000000000000000000e+00
1.760000000000000009e+00 1.430185913813539211e-01 1.481372913025768012e+00 0.000000000000000000e+00
